#	الرمزُ الحالي	الاسمُ المقترحُ domain.resource.action	الفعل	الإدارة	الشاشة	الفاعل	ما يُكتب	الحدث	المستهلك	الأثر	العكس	①معنًى	②alias	③مالك	④مصدر	⑤معالج	⑥عكسٌ ماليّ	⑦دائرية	⑧الكود	حاجب	حالةُ الربط
87	carrier.assign	transport.carrier.assign	تخصيصُ لابدٍ أو ناقلٍ للرحلة	النقل والترحيل	اللوابد والمركبات الناقلة	منسّقُ الترحيل	transfer_carriers	CarrierAssigned	النقل · المالية	اللابدُ يُحجز للرحلة · وتعرفتُه تدخل التكلفة · والمقاولُ الخارجيُّ يفتح طلبَ دفع	إنهاءُ حجزٍ بسبب	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
88	tariff.set	transport.tariff.approve	اعتمادُ تعرفةٍ أو قاعدةِ تحميل	النقل والترحيل	تعرفة الترحيل وقواعد التحميل	المالية	transfer_tariffs	TariffApproved	النقل · التشغيل · المبيعات	كلُّ رحلةٍ بعدها تُسعَّر بالتعرفة الجديدة · وقاعدةُ الستين يومًا تُطبَّق آليًّا	رجوعٌ لتعرفةٍ سابقةٍ بتاريخ	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
89	pr.raise	procurement.pr.submit	رفعُ طلب شراء	إدارة المشتريات	طلبات الشراء	الإدارةُ الطالبة	purchase_requests · budget_check	PurchaseRequested	المشتريات · المالية	الحارسُ يفحص المتاحَ في الميزانية · والطلبُ يحمل مصدرَ احتياجه وتصنيفَه	سحبٌ قبل طلب العروض	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
90	pr.approve	procurement.pr.execute	الاعتمادُ الماليُّ للطلب	إدارة المشتريات	طلبات الشراء	المالية	purchase_requests.state	PurchaseRequestApproved	المشتريات	الطلبُ يصير قابلًا لطلب العروض · والالتزامُ المبدئيُّ يُحجز	رفضٌ بسببٍ محكوم	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
91	match.exception	procurement.material.create	تسجيلُ فرقٍ في المطابقة	إدارة المشتريات	مطابقة الفاتورة بالأمر والاستلام	المشتريات	match_exceptions	MatchExceptionRaised	المالية · المخازن	الدفعُ يتوقف حتى تفسير الفرق · والفرقُ يُصنَّف: كميةً أو سعرًا أو صنفًا	إغلاقُ الفرق بقرارٍ وتسوية	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
92	item.critical	inventory.item.execute	وسمُ صنفٍ حرجًا	إدارة المخازن	كتالوج الأصناف والقطع الحرجة	المخازن	items.critical · reorder	ItemMarkedCritical	المشتريات · الصيانة	الحارسُ يمنع اعتمادَه حرجًا بلا حدودٍ ونقطةِ إعادة طلب · والنقصُ يُنبَّه فورًا	رفعُ الوسم بقرار	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
93	custody.return	inventory.custody.receive	استلامُ مرتجعٍ من العهدة	إدارة المخازن	العهد والمرتجعات	أمينُ المخزن	returns · custody.closed	CustodyReturned	المخازن · الصيانة · المالية	المرتجعُ يُصنَّف: صالحٌ أو قابلٌ للإصلاح أو للإتلاف · والعهدةُ تُقفل · والتكلفةُ تُعدَّل	إعادةُ فتح عهدةٍ بسبب	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
94	wh.move	inventory.warehouse.transfer	تحويلُ مواد بين مخزنين	إدارة المخازن	التحويل بين المخازن	أمينُ المخزن	stock_moves · transit	StockInTransit	المخزنُ المستقبِل · النقل	الرصيدُ يصير «قيد التحويل» — لا متاحًا ولا مصروفًا · ولا يُقفل إلا بالاستلام	إلغاءٌ يعيد الرصيدَ للمصدر	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
95	receipt.open	inventory.reconciliation.create	فتحُ عهدة استلامٍ مؤقت	إدارة المخازن	الاستلام المؤقت قبل الإدخال	المستلِم	receipt_custody	ReceiptCustodyOpened	المخازن · المشتريات · النقل	المادةُ في عهدة المستلم حتى الوجهة · ولا تدخل الرصيدَ المتاح	إقفالٌ بالاستلام النهائي	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
96	wh.define	inventory.warehouse.define	تعريفُ مخزنٍ ونوعِه	إدارة المخازن	المخازن وأنواعها	المخازن	warehouses · controls	WarehouseDefined	المخازن · الحوكمة	ضوابطُ الاستلام والصرف والجرد والصلاحيات تُشتق من النوع — والمتفجراتُ بعهدةٍ مزدوجة	تعطيلٌ بعد تصفير الرصيد	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
97	client.create	sales.client.create	تسجيلُ عميلٍ جديد	المبيعات والعقود	سجل العملاء	المبيعات	clients · entities	ClientCreated	المالية · الحوكمة	كيانٌ يُنشأ في السجل · وحسابُ ذمةٍ يُفتح · ولا تعاقدَ قبل اكتمال وثائقه	تعطيلٌ لا حذف	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
98	opp.qualify	sales.opp.execute	تأهيلُ فرصةٍ تجارية	المبيعات والعقود	الفرص والزيارات والمناقصات	المبيعات	opportunities.stage	OpportunityQualified	المبيعات	الفرصةُ تنتقل لمرحلة العرض · وتُحجز مواردُ التسعير	إسقاطُ الفرصة بسبب	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
99	quote.send	sales.quota.submit	إرسالُ عرض سعرٍ للعميل	المبيعات والعقود	عروض الأسعار للعملاء	مديرُ المبيعات	quotations · versions	QuoteSent	المالية	العرضُ يُقفل بنسخته · والتعديلُ ينشئ نسخةً جديدةً لا يمحو السابقة	سحبُ العرض بإخطار	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
100	quote.accept	sales.quota.execute	قبولُ العميل للعرض	المبيعات والعقود	عروض الأسعار للعملاء	المبيعات	quotations.accepted	QuoteAccepted	العقود · التشغيل	العرضُ يتحول إلى مسودة عقدٍ ببنوده وأسعاره — ولا يُعاد إدخالُها	رفضٌ يُغلق الفرصة	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
101	cov.define	sales.cov.define	تعريفُ التزام نوع المعدة	المبيعات والعقود	التزام العقد بنوع المعدة	العقود	contract_coverage	CoverageDefined	التشغيل · الموردون	الحاويةُ الرئيسية تُولَّد · وفجوةُ التغطية تُحتسب · وحصصُ الموردين تُقيَّد بها	تعديلٌ بملحقٍ لا بتحرير	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
102	unit.define	sales.unit.define	تعريفُ وحدةٍ تعاقديةٍ مرقَّمة	المبيعات والعقود	الوحدات التعاقدية المرقَّمة	العقود	contract_units	ContractUnitDefined	التشغيل · الموردون · المالية	مقعدٌ مرقَّمٌ بساعاته الشهرية · وفجوةُ المقاعد تُحتسب · والاستحقاقُ يُبنى عليه	إلغاءُ وحدةٍ بملحق	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
103	terms.set	sales.terms.execute	تثبيتُ أحكام العقد	المبيعات والعقود	أحكام العقد — العملات والمقدم والمهل	العقود والمالية	contract_terms	TermsLocked	المالية · التشغيل	العملاتُ الثلاثُ والمقدمُ ومهلُ الاعتماد والسداد ودورةُ الإقفال تصير حاكمةً للفوترة	تعديلٌ بملحقٍ بسريان	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
104	price.trigger	sales.price.execute	بلوغُ محفّز تعديل السعر	المبيعات والعقود	آليات تعديل السعر	النظام	price_adjust_events	PriceAdjustTriggered	المبيعات · المالية	المتغيرُ بلغ حدَّه — ويُفتح طلبُ مراجعةٍ بسقفه · ولا يُطبَّق آليًّا	إغلاقُ المحفّز بقرارٍ بعدم التعديل	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
105	claim.issue	sales.claim.execute	إصدارُ مستخلص	المبيعات والعقود	المستخلصات والمطالبات	المبيعات	claims · claim_lines	ClaimIssued	المالية · العميل · التشغيل	الوحداتُ المعتمدةُ تُدرج بأسعار لقطتها · والجزاءاتُ والحوافزُ تُحتسب · وتُفتح مهلةُ اعتماد العميل	إشعارٌ دائنٌ لا حذف	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
106	claim.client.approve	sales.claim.approve	اعتمادُ العميل للمستخلص	المبيعات والعقود	المستخلصات والمطالبات	العميل	claims.approved	ClaimApproved	المالية	الفاتورةُ تُفتح · والذمةُ المدينةُ تُسجَّل · ومهلةُ السداد تبدأ	اعتراضُ العميل يعيده لبند	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
107	penalty.compute	sales.penalty.compute	احتسابُ جزاءٍ أو حافز	المبيعات والعقود	الجزاءات والحوافز التعاقدية	المبيعات	penalties	PenaltyComputed	المالية · الموردون	البندُ يدخل المستخلصَ خصمًا أو إضافة · والمحمَّلُ على المورد يدخل تسويتَه	إعفاءٌ بقرارٍ يشير للأصل	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
108	risk.log	sales.risk.create_log	تسجيلُ خطرٍ تجاري	المبيعات والعقود	المخاطر التجارية	المبيعات	commercial_risks	RiskLogged	المالية · نائبُ الرئيس التنفيذي المختص	الخطرُ يُقيَّم باحتماله وأثره · ويُرفع إن تجاوز الحد	إغلاقُ الخطر بمعالجة	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
109	project.create	sales.project.create	إنشاءُ مشروع	المبيعات والعقود	المشاريع والمواقع	المبيعات	projects · cost_centers	ProjectCreated	التشغيل · المالية	مركزُ تكلفةٍ يُفتح · والعقودُ تُربط به أبًا تعاقديًّا · والمواقعُ تُسجَّل نطاقًا داخله	إقفالُ المشروع بعد تصفير حركته	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
110	sc.activate	suppliers.sc.activate	تفعيلُ عقد مورد	إدارة الموردين	عقود الموردين	المديرُ التنفيذي	supplier_contracts	SupplierContractActive	التشغيل · المالية	الحصةُ تصير قابلةً للتخصيص · وأساسُ الاستحقاق يُثبَّت · والوثائقُ تُفحص	إنهاءٌ أو تعليقٌ بقرار	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
111	se.register	suppliers.se.create	تسجيلُ معدةِ موردٍ ومالكِها	إدارة الموردين	معدات المورد ومالكوها	مديرُ الموردين	supplier_equipment · ownership	SupplierEquipRegistered	الأسطول · التشغيل	المعدةُ تدخل الأسطولَ المشغَّل بعرضٍ موحَّد · ومالكُها الحقيقيُّ يُوثَّق بحق الرجوع	إخراجٌ بتاريخٍ وسبب	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
112	stmt.issue	suppliers.stmt.execute	إصدارُ كشفٍ شهري	إدارة الموردين	كشف حساب المورد الشهري	مديرُ الموردين	supplier_statements	StatementIssued	المالية · المورد	الاستحقاقاتُ والمدفوعاتُ والرصيدُ التراكميُّ تُثبَّت · والمطابقةُ تُطلب قبل السداد	إعادةُ إصدارٍ بنسخةٍ جديدة	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
113	bank.verify	suppliers.bank.execute	التحققُ من حساب المورد	إدارة الموردين	حسابات الموردين البنكية	المالية	supplier_banks · verification	BankVerified	المالية	السدادُ لا يقع لحسابٍ غيرِ محقَّق · وكلُّ اطّلاعٍ على الحساب يُسجَّل	سحبُ التحقق بسبب	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
114	perf.penalty	suppliers.period.compute	احتسابُ جزاء أداءٍ على المورد	إدارة الموردين	أداء الموردين وجاهزيتهم	مديرُ الموردين	supplier_penalties	SupplierPenaltyApplied	المالية · المبيعات	الجزاءُ يدخل تسويةَ المورد خصمًا · وتقييمُه يتغير · وقد يُقيَّد تخصيصُه	إعفاءٌ بقرارٍ يشير للأصل	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
115	qual.grant	workforce.qual.grant	منحُ تأهيلٍ على نوع معدة	القوى التشغيلية	تأهيل المشغّلين على أنواع المعدات	مديرُ القوى	operator_qualifications	QualificationGranted	التشغيل · الموقع	الحارسُ يسمح بتخصيصه على هذا النوع · وبانتهاء الشهادة يُمنع آليًّا	سحبُ التأهيل بسببٍ فني	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
116	rot.schedule	workforce.rot.execute	جدولةُ دورة تناوب	القوى التشغيلية	دورات التناوب والإجازة الميدانية	مديرُ القوى	rotation_cycles · leaves	RotationScheduled	التشغيل · النقل · الموارد	البديلُ يُحجز · ورحلةُ التناوب تُطلب · والإجازةُ الميدانيةُ تُحتسب في الرصيد	تعديلُ الجدول بموافقة	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
117	opm.approve	workforce.opm.approve	اعتمادُ الأداء الشهري للمشغّل	القوى التشغيلية	الأداء الشهري للمشغّل	مديرُ القوى	operator_monthly	OperatorPerfApproved	الموارد · المالية	أساسُ الحافز يُثبَّت · والساعاتُ تدخل المسيّر · والإنتاجُ يُنسب له	إعادةُ احتسابٍ بعد تصحيح وحدة	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
118	code.assign	workforce.code.assign	تخصيصُ رقمٍ شاغرٍ لمشغّلٍ جديد	القوى التشغيلية	أرقام المشغّلين الشاغرة	مديرُ القوى	operator_codes	CodeAssigned	الموارد · التشغيل	الرقمُ يُربط بالشخص · ولا يُعاد استعمالُه لغيره · وتاريخُ التخصيص يُوثَّق	تجميدُ الرقم بقرار	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
119	ded.propose	workforce.ded.execute	اقتراحُ خصمٍ على مشغّل	القوى التشغيلية	خصومات المشغّلين المقترحة	مديرُ القوى	proposed_deductions	DeductionProposed	الموارد · المالية	الخصمُ يدخل دورةَ الاعتماد الثلاثية — ولا يُرحَّل للمسيّر قبلها	سحبُ الاقتراح	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
120	att.record	hr.attendance.create	تسجيلُ حضورٍ أو غياب	الموارد البشرية	الحضور والانصراف	الموارد	attendance	AttendanceRecorded	الموارد · القوى · المالية	رمزُ الحالة يحدد خمسةَ آثارٍ مستقلة: الراتبُ والحافزُ والتواجدُ والفوترةُ واستحقاقُ المورد	تصحيحٌ باستثناءٍ معتمد	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
121	leave.approve	hr.leave.approve	اعتمادُ إجازة	الموارد البشرية	الإجازات والغياب	مديرُ الموارد	leaves · balances	LeaveApproved	القوى · التشغيل · المالية	الرصيدُ ينقص · والتناوبُ يُعاد جدولتُه · والبديلُ يُطلب · وأثرُ الأجر يُحتسب بالرمز	إلغاءٌ يعيد الرصيد	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
122	ded.approve	hr.ded.approve	اعتمادُ خصمٍ بدورته	الموارد البشرية	الخصومات والجزاءات	سلّمُ الموافقات	deductions.approved	DeductionApproved	المالية · الموارد	يُرحَّل للمسيّر ببنده ومرجعه — ولا ترحيلَ مباشر	إعفاءٌ بقرارٍ مستقلٍّ يشير للأصل	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
123	adv.grant	hr.advance.disburse	صرفُ سلفةٍ لموظف	الموارد البشرية	السلف والعهد المالية	المالية	advances · deduction_plan	AdvanceGranted	الموارد · المالية	جدولُ الاستقطاع يُولَّد · والخزينةُ تنخفض · والاستقطاعُ يبدأ من المسيّر التالي	إلغاءٌ باسترداد	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
124	hire.offer	hr.hire.execute	إصدارُ عرضِ عملٍ	الموارد البشرية	التوظيف من الشاغر إلى المباشرة	مديرُ الموارد	offers	OfferIssued	الموارد	العرضُ يُوثَّق بمكوّناته · وقبولُه يفتح إنشاءَ العقد	سحبُ العرض قبل القبول	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
125	contract.sign	hr.contract.approve	توقيعُ عقد موظف	الموارد البشرية	عقود الموظفين	المديرُ التنفيذي	employee_contracts	EmployeeContractSigned	الموارد · القوى · المالية	نموذجُ الأجر ومكوّناتُه تصير أساسَ المسيّر · والصفةُ تُفتح في الهوية · والتكليفُ يصير ممكنًا	إنهاءُ خدمةٍ بمستحقاتها	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
126	emp.create	hr.employee.create	إنشاءُ ملف موظف	الموارد البشرية	سجل الموظفين	الموارد	employees · persons	EmployeeCreated	الحوكمة · القوى	شخصٌ في سجل الهوية · والحارسُ يمنع تكرارَ الهوية · ويُطلب حسابٌ من الحوكمة	إنهاءُ خدمةٍ لا حذف	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
127	doc.expire	fleet.document.execute	انتهاءُ وثيقةٍ حرجة	إدارة الأسطول	وثائق المعدات والمشغّلين	النظام	equipment_docs.expired · guards	CriticalDocExpired	التشغيل · الموقع · الأسطول · النقل	الحارسُ يمنع التخصيصَ والتشغيل · والتخصيصُ القائمُ يُنبَّه · ولا يُرفع المنعُ إلا بتجديدٍ أو استثناء	تجديدُ الوثيقة يرفع المنعَ آليًّا	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
128	meter.fix	fleet.meter.update	تصحيحُ قراءةِ عدّاد	إدارة الأسطول	قراءات العدّادات	مديرُ الأسطول	meter_corrections · audit	MeterCorrected	الصيانة · المالية	القراءةُ الخاطئةُ تُحفظ والمصححةُ تُعتمد بسببٍ ومعتمِد · والإهلاكُ والوقائيةُ يُعاد حسابهما	لا محو — التصحيحُ سجلٌّ مستقل	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
129	recon.close	fleet.reconciliation.close	إقفالُ فرقٍ في المطابقة	إدارة الأسطول	مطابقة سجل الأصول بالتشغيل	مديرُ الأسطول	asset_recon · adjustments	ReconClosed	المالية	الفرقُ يُفسَّر بسببه: خطأُ إدخالٍ أو ساعاتٌ غيرُ مسجَّلةٍ أو معدةٌ خارج السجل · والتصحيحُ يُوثَّق	عكسُ التصحيح بقيدٍ مقابل	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
130	dep.post	fleet.depreciation.execute	نشرُ قيد الإهلاك الدوري	إدارة الأسطول	الإهلاك والقيمة الدفترية	المالية	fin_events · asset_register	DepreciationPosted	الأسطول · التمويل	المتراكمُ يرتفع · والقيمةُ الدفتريةُ تنخفض ولا تنزل تحت الخردة · والحصصُ توزّع القيدَ بنسبتها	قيدٌ عاكسٌ بمرجعه	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
131	owner.link	fleet.ownership.execute	توثيقُ مالكِ معدة	إدارة الأسطول	ملّاك الأسطول	الأسطول	fleet_ownership	OwnerLinked	الموردون · التمويل	المالكُ يُربط بلا كشفِ شروطٍ للتشغيل · وحقُّ الرجوع يُوثَّق · والاطّلاعُ يُسجَّل	فكُّ ربطٍ بمستند	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
132	inv.issue	finance.inventory.execute	إصدارُ فاتورة	المالية والخزينة	فواتير العملاء	المالية	invoices · receivables	InvoiceIssued	المبيعات · العميل	الذمةُ المدينةُ تُسجَّل · ومهلةُ السداد تبدأ · والإيرادُ يُعترف به	إشعارٌ دائنٌ بمرجعه — لا إلغاء	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
133	rec.collect	finance.reconciliation.create	تسجيلُ تحصيل	المالية والخزينة	ذمم العملاء وأعمارها	أمينُ الخزينة	receipts · receivables	PaymentCollected	المبيعات · المالية	الذمةُ تنخفض · والخزينةُ ترتفع · وعمرُ الدين يُعاد حسابه	سندُ عكسٍ بمرجعه	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
134	rec.provision	finance.reconciliation.execute	تكوينُ مخصص ديون	المالية والخزينة	ذمم العملاء وأعمارها	المديرُ المالي	provisions	ProvisionMade	المالية	المخصصُ يُقيَّد · والذمةُ تبقى قائمةً · والربحيةُ تتأثر	عكسُ المخصص عند التحصيل	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
135	pay.prioritize	finance.payment.execute_prioritize	ترتيبُ أولوية السداد	المالية والخزينة	ذمم الموردين والمستحقات	المديرُ المالي	payment_priority	PayablesPrioritized	الموردون · التمويل	خطةُ السداد تُعاد ترتيبُها بالسيولة المتاحة · والمورد يُخطَر بموعده	إعادةُ ترتيبٍ بقرار	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
136	treas.transfer	finance.treas.execute	تحويلٌ بين الصناديق	المالية والخزينة	الخزينة والصناديق	أمينُ الخزينة	treasury_moves	TreasuryTransferred	المالية	الرصيدُ ينتقل بعملته · وفرقُ الصرف يُقيَّد إن اختلفت العملة	حركةٌ مقابلة	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
137	recon.match	finance.reconciliation.reconcile	مطابقةُ حركةٍ بنكية	المالية والخزينة	المطابقة البنكية	المالية	bank_recon	BankReconciled	المالية	الحركةُ تُطابق أو يُفتح فرقٌ بسببه · والرصيدُ الدفتريُّ يساوي البنك	فكُّ مطابقةٍ بسبب	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
138	je.post	finance.je.execute	نشرُ قيد	المالية والخزينة	القيود اليومية	المحاسبُ المخوَّل	journal_entries	JournalPosted	المالية	القيدُ يدخل الدفاترَ · ولا يُعدَّل بعده · والتصحيحُ بقيدٍ عاكس	قيدٌ عاكسٌ بمرجعه	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
139	acc.define	finance.account.define	تعريفُ حسابٍ أو مركزِ تكلفة	المالية والخزينة	دليل الحسابات ومراكز التكلفة	المالية	coa · cost_centers	AccountDefined	كلُّ الإدارات	الحسابُ يصير متاحًا للقيد والتحميل · ومركزُ التكلفة يظهر في طلبات الصرف	تعطيلٌ بعد تصفير الرصيد	✔	✔	✔	✔	◐ معلَّقُ الربطِ معلَنٌ	✔	✔	◐ يحتاج مقارنةً بالكود الحيّ	لا	معلَّقُ الربطِ — 228 من 242
