المالية والخزينة	دورة الإدارة	الالتزامات والتوجيه	حصص الموردين من العقود	حصص الموردين من العقود	supplier_quota.php	لا	المورد	ملفُّ المورد	تبويبٌ في ملفِّ الكيانِ الأم	قالبُ ملفِّ الكيان	تبويباتُ الرحلة · الخطُّ الزمنيّ · وسمُ الحالة · بطاقاتُ مؤشرٍ مضغوطة	مستندٌ يُعتمد	◆ انتقالُ حالة	مستندٌ يُعتمد بلا مستندٍ رسميٍّ مسمًّى · مرشَّحةٌ للدمجِ في ملفِّ الكيانِ الأم · مجموعةٌ مثقلةٌ (9 شاشة)	عالٍ	تُدمج تبويبًا	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الالتزامات والتوجيه	توليد التزامات عقد المورد	توليد التزامات عقد المورد	ap_oblig_gen.php	لا	المورد	ملفُّ المورد	تبويبٌ في ملفِّ الكيانِ الأم	قالبُ ملفِّ الكيان	تبويباتُ الرحلة · الخطُّ الزمنيّ · وسمُ الحالة · بطاقاتُ مؤشرٍ مضغوطة	مستندٌ يُعتمد	◆ انتقالُ حالة	مستندٌ يُعتمد بلا مستندٍ رسميٍّ مسمًّى · مرشَّحةٌ للدمجِ في ملفِّ الكيانِ الأم · مجموعةٌ مثقلةٌ (9 شاشة)	عالٍ	تُدمج تبويبًا	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الالتزامات والتوجيه	تصنيف بيانات الشاشات الرباعي	تصنيف بيانات الشاشات الرباعي	fin_data_class.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	◆ انتقالُ حالة	مستندٌ يُعتمد بلا مستندٍ رسميٍّ مسمًّى · مجموعةٌ مثقلةٌ (9 شاشة)	عالٍ	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الالتزامات والتوجيه	سجل الارتباطات التعاقدية والإفصاح	سجل الارتباطات التعاقدية والإفصاح	fin_commitments.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	◆ انتقالُ حالة	مستندٌ يُعتمد بلا مستندٍ رسميٍّ مسمًّى · مجموعةٌ مثقلةٌ (9 شاشة)	عالٍ	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الالتزامات والتوجيه	مصفوفة شروط الاعتراف بالمعيار	مصفوفة شروط الاعتراف بالمعيار	fin_recognition.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	◆ انتقالُ حالة	مستندٌ يُعتمد بلا مستندٍ رسميٍّ مسمًّى · مجموعةٌ مثقلةٌ (9 شاشة)	عالٍ	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الالتزامات والتوجيه	اختبار قابلية التجنب للعقود	اختبار قابلية التجنب للعقود	fin_avoid_test.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	◆ انتقالُ حالة	مستندٌ يُعتمد بلا مستندٍ رسميٍّ مسمًّى · مجموعةٌ مثقلةٌ (9 شاشة)	عالٍ	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الالتزامات والتوجيه	جدول استحقاقات العميل	جدول استحقاقات العميل	ar_accrual_sched.php	لا	العميل	ملفُّ العميل	تبويبٌ في ملفِّ الكيانِ الأم	قالبُ ملفِّ الكيان	تبويباتُ الرحلة · الخطُّ الزمنيّ · وسمُ الحالة · بطاقاتُ مؤشرٍ مضغوطة	سجلٌّ أو إعداد	◆ انتقالُ حالة	مرشَّحةٌ للدمجِ في ملفِّ الكيانِ الأم	متوسط	تُدمج تبويبًا	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الالتزامات والتوجيه	تنبيهات الاستحقاقات والالتزامات	تنبيهات الاستحقاقات والالتزامات	fin_alerts.php	لا	—	—	منظر	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	قارئة	قراءة	شاشةٌ قارئةٌ في طبقةِ دورةِ الإدارة	متوسط	تُحوَّل منظرًا	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	طلبات الدفع والسداد	طلبات الدفع والسداد	payments.php	لا	—	—	فعل	قالبُ الفعلِ والاعتماد	مكوّنُ الانتقال · حوارُ التأكيد · بطاقةُ اعتماد	مستندٌ يُعتمد	— طلبات	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	ذمم الموردين والمستحقات	ذمم الموردين والمستحقات	payables.php	لا	المورد	ملفُّ المورد	تبويبٌ في ملفِّ الكيانِ الأم	قالبُ ملفِّ الكيان	تبويباتُ الرحلة · الخطُّ الزمنيّ · وسمُ الحالة · بطاقاتُ مؤشرٍ مضغوطة	سجلٌّ أو إعداد	تسوية · كشف شهري · أمر دفع	مرشَّحةٌ للدمجِ في ملفِّ الكيانِ الأم	متوسط	تُدمج تبويبًا	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	تسويات ومستحقات الموردين	تسويات ومستحقات الموردين	supplier_settle.php	لا	المورد	ملفُّ المورد	تبويبٌ في ملفِّ الكيانِ الأم	قالبُ ملفِّ الكيان	تبويباتُ الرحلة · الخطُّ الزمنيّ · وسمُ الحالة · بطاقاتُ مؤشرٍ مضغوطة	مستندٌ يُعتمد	◆ انتقالُ حالة	مستندٌ يُعتمد بلا مستندٍ رسميٍّ مسمًّى · مرشَّحةٌ للدمجِ في ملفِّ الكيانِ الأم	عالٍ	تُدمج تبويبًا	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	كشف حساب المورد الشهري	كشف حساب المورد الشهري	supplier_stmt.php	لا	المورد	ملفُّ المورد	تبويبٌ في ملفِّ الكيانِ الأم	قالبُ ملفِّ الكيان	تبويباتُ الرحلة · الخطُّ الزمنيّ · وسمُ الحالة · بطاقاتُ مؤشرٍ مضغوطة	سجلٌّ أو إعداد	تسوية · كشف شهري · أمر دفع	مرشَّحةٌ للدمجِ في ملفِّ الكيانِ الأم	متوسط	تُدمج تبويبًا	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	مسيّر الرواتب	مسيّر الرواتب	payroll.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	مسيّر معتمد · أمر دفع	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	الخزينة والصناديق	الخزينة والصناديق	treasury.php	لا	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	سند قبض · مطابقة بنكية	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	المطابقة البنكية	المطابقة البنكية	bank_recon.php	لا	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	سند قبض · مطابقة بنكية	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	أسعار الصرف	أسعار الصرف	fx_rates.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	سند قبض · مطابقة بنكية	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	التدفق النقدي والتنبؤ	التدفق النقدي والتنبؤ	cash_forecast.php	لا	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	سند قبض · مطابقة بنكية	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	لوحة الخزينة والبنوك	لوحة الخزينة والبنوك	tre_board.php	لا	—	—	تقرير	قالبُ التقرير	الرسوم · المرشِّحات · التصدير · حالةُ الفراغ	قارئة	قراءة	شاشةٌ قارئةٌ في طبقةِ دورةِ الإدارة	متوسط	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	دفعات الدفع والتنفيذ	دفعات الدفع والتنفيذ	tre_pay_batch.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	◆ انتقالُ حالة	مستندٌ يُعتمد بلا مستندٍ رسميٍّ مسمًّى	عالٍ	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	المستفيدون والحسابات البنكية	المستفيدون والحسابات البنكية	tre_beneficiary.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	◆ انتقالُ حالة	مستندٌ يُعتمد بلا مستندٍ رسميٍّ مسمًّى	عالٍ	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	سندات القبض والتحصيل	سندات القبض والتحصيل	tre_receipts.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	◆ انتقالُ حالة	مستندٌ يُعتمد بلا مستندٍ رسميٍّ مسمًّى	عالٍ	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	الخزائن والصناديق	الخزائن والصناديق	tre_cash_box.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	◆ انتقالُ حالة	مستندٌ يُعتمد بلا مستندٍ رسميٍّ مسمًّى	عالٍ	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	سجل الحسابات البنكية والتوقيعات	سجل الحسابات البنكية والتوقيعات	tre_bank_accounts.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	◆ انتقالُ حالة	مستندٌ يُعتمد بلا مستندٍ رسميٍّ مسمًّى	عالٍ	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	توثيق التنفيذ والإشعارات	توثيق التنفيذ والإشعارات	tre_exec_log.php	لا	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	◆ انتقالُ حالة	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الخزينة والبنوك	السيولة والتدفق النقدي	السيولة والتدفق النقدي	tre_liquidity.php	لا	—	—	منظر	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	قارئة	قراءة	شاشةٌ قارئةٌ في طبقةِ دورةِ الإدارة	متوسط	تُحوَّل منظرًا	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	المستخلصات والذمم	المستخلصات والمطالبات	المستخلصات والمطالبات	claims.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	مستخلص · مطالبة	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	المستخلصات والذمم	فواتير العملاء	فواتير العملاء	invoices.php	لا	العميل	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	مستخلص · فاتورة	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	المستخلصات والذمم	ذمم العملاء وأعمارها	ذمم العملاء وأعمارها	receivables.php	لا	العميل	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	مستخلص · مطالبة	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	المستخلصات والذمم	كشف حساب العميل	كشف حساب العميل	client_statement.php	لا	العميل	ملفُّ العميل	تبويبٌ في ملفِّ الكيانِ الأم	قالبُ ملفِّ الكيان	تبويباتُ الرحلة · الخطُّ الزمنيّ · وسمُ الحالة · بطاقاتُ مؤشرٍ مضغوطة	سجلٌّ أو إعداد	سجل جهة · فرصة مؤهَّلة	مرشَّحةٌ للدمجِ في ملفِّ الكيانِ الأم	متوسط	تُدمج تبويبًا	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	التكلفة والإهلاك والهامش	أوامر الصيانة	أوامر الصيانة	orders.php	لا	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	طلب تغيير حالة	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	التكلفة والإهلاك والهامش	صرف مواد من المخزن	صرف مواد من المخزن	issue.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	طلب تغيير حالة	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	التكلفة والإهلاك والهامش	أرصدة المخزون بحالاتها	أرصدة المخزون بحالاتها	stock.php	لا	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	طلب تغيير حالة	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	التكلفة والإهلاك والهامش	توزيع تكلفة التمويل على المشاريع	توزيع تكلفة التمويل على المشاريع	fin_cost.php	لا	عمليةِ التمويل	ملفُّ عمليةِ التمويل	تبويبٌ في ملفِّ الكيانِ الأم	قالبُ ملفِّ الكيان	تبويباتُ الرحلة · الخطُّ الزمنيّ · وسمُ الحالة · بطاقاتُ مؤشرٍ مضغوطة	سجلٌّ أو إعداد	تحميل على مصدره	مرشَّحةٌ للدمجِ في ملفِّ الكيانِ الأم	متوسط	تُدمج تبويبًا	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	التكلفة والإهلاك والهامش	الإهلاك والقيمة الدفترية	الإهلاك والقيمة الدفترية	depreciation.php	لا	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	محضر مطابقة · قيد إهلاك	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	التكلفة والإهلاك والهامش	هامش الربح للعقد والواقعة	هامش الربح للعقد والواقعة	margin.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	— قراءةٌ عليا	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	التكلفة والإهلاك والهامش	التكاليف والربحية بالمركز	التكاليف والربحية بالمركز	cost_report.php	لا	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	— تقارير	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	التكلفة والإهلاك والهامش	متابعة انحراف المنفَّذ عن المخطط	متابعة انحراف المنفَّذ عن المخطط	variance.php	لا	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	تقرير انحراف	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	التكلفة والإهلاك والهامش	زمن دورة الطلبات	زمن دورة الطلبات	cycle_time.php	لا	—	—	فعل	قالبُ الفعلِ والاعتماد	مكوّنُ الانتقال · حوارُ التأكيد · بطاقةُ اعتماد	مستندٌ يُعتمد	— تقارير	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الترحيل والاعتمادات المالية	الإقفال الشهري للوحدة	الإقفال الشهري للوحدة	monthly_close.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	تقرير إقفال يومي	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الترحيل والاعتمادات المالية	تسجيل التايم شيت والإنتاج	تسجيل التايم شيت والإنتاج	timesheet.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	صف وحدة · سجل قياس	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الترحيل والاعتمادات المالية	صندوق ما ينتظر اعتمادي	صندوق ما ينتظر اعتمادي	approvals_inbox.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	محضر اعتماد الموقع	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	الترحيل والاعتمادات المالية	إقفال الأمر وتحميل تكلفته	إقفال الأمر وتحميل تكلفته	transfer_cost.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	تحميل على مصدرها	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	إقفال الفترة	مهام المحاسب اليومية	مهام المحاسب اليومية	accountant_desk.php	لا	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	قيد منشور	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	إقفال الفترة	القيود اليومية	القيود اليومية	journal.php	لا	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	قيد منشور	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	إقفال الفترة	دليل الحسابات ومراكز التكلفة	دليل الحسابات ومراكز التكلفة	coa.php	لا	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	قيد منشور	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	إقفال الفترة	الفاتورة الضريبية والإقرارات	الفاتورة الضريبية والإقرارات	tax_invoices.php	لا	—	—	فعل	قالبُ الفعلِ والاعتماد	مكوّنُ الانتقال · حوارُ التأكيد · بطاقةُ اعتماد	مستندٌ يُعتمد	قيد منشور	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	إقفال الفترة	إقفال الفترة المحاسبية	إقفال الفترة المحاسبية	period_close.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	إقفال فترة محاسبية	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	إقفال الفترة	الموازنة العامة	الموازنة العامة	budget_master.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	نموذج عملٍ معتمد	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	إقفال الفترة	ميزانية إدارتي	ميزانية إدارتي	budget_dept.php	نعم — يوحَّد مع نظيرِه	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	تقرير إقفال يومي	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	إقفال الفترة	القوائم المالية	القوائم المالية	fin_statements.php	نعم — يوحَّد مع نظيرِه	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	— قراءةٌ عليا	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	إقفال الفترة	مخصص الصيانة والعمرات	مخصص الصيانة والعمرات	maint_provision.php	لا	—	—	شاشةٌ مستقلة	قالبُ السجلِّ الجدوليّ	INJAZ DataGrid · الشريطُ الموحَّد · المرشِّحات · المناظرُ المحفوظة · حالاتُ الشاشة	سجلٌّ أو إعداد	إقفال فترة محاسبية	—	—	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	القوائم المالية	لوحة النسب المالية	لوحة النسب المالية	fin_ratios.php	لا	—	—	تقرير	قالبُ التقرير	الرسوم · المرشِّحات · التصدير · حالةُ الفراغ	قارئة	قراءة	شاشةٌ قارئةٌ في طبقةِ دورةِ الإدارة	متوسط	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
المالية والخزينة	دورة الإدارة	القوائم المالية	تفصيل نسبة مالية	تفصيل نسبة مالية	fin_ratio_detail.php	لا	—	—	شاشةٌ مستقلة	قالبُ المستندِ ودورتِه	شبكةُ النموذج · شريطُ الحفظِ اللاصق · مكوّنُ الانتقال · سجلُّ النشاط	مستندٌ يُعتمد	◆ انتقالُ حالة	مستندٌ يُعتمد بلا مستندٍ رسميٍّ مسمًّى	عالٍ	تبقى بقالبِها	لم يبدأ	AC-U1 قشرة · AC-U2 مكوّن · AC-U3 حالات
